
                                      CodeAnalysis - Version 1.8
    ==============================================================================================
     Wed Nov  7 20:54:32 2018
     Path: "C:\Users\Ganesh\Desktop\SU\CSE681_SMA\Project_3\Project_3"
     Args: *.cs, PackageDependencyAnalyser.sln, /v, /m, /r, /f, /p
                                                                               
           Code Metrics - Start Line, Size (lines/code), and Complexity (number of scopes)
    ==============================================================================================

                 file name        type                               name    line    size    cplx
                  Toker.cs    function           testTokerWithoutComments     863      29       5
                  Toker.cs    function                               Main     893      22       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
           TypeAnalysis.cs   namespace                       TypeAnalysis      46      46       8
           TypeAnalysis.cs       class                              TpAnl      48      22       4
           TypeAnalysis.cs    function                        analyseType      51      17       3
           TypeAnalysis.cs       class                   TestTypeAnalysis      71      20       3
           TypeAnalysis.cs    function                  checkTypeAnalysis      73      12       1
           TypeAnalysis.cs    function                               Main      86       3       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
              TypeTable.cs   namespace                          TypeTable      14      76      15
              TypeTable.cs      struct                           TypeItem      20       5       3
              TypeTable.cs       class                             TTable      26      36       8
              TypeTable.cs    function                                add      31      10       2
              TypeTable.cs    function                                add      42       6       1
              TypeTable.cs    function                               show      49      11       3
              TypeTable.cs       class                  TestTypeTableDemo      63      26       3
              TypeTable.cs    function                               Main      65      22       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                   test.cs   namespace                      DemoExecutive       8       6       2
                   test.cs       class                               test      10       4       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
               testFive.cs   namespace                             nsFive       9      16       4
               testFive.cs       class                          classFive      12      13       3
               testFive.cs    function                       functionFive      14       7       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
               testFour.cs   namespace                             nsFour       9      14       4
               testFour.cs       class                          classFour      11      12       3
               testFour.cs    function                       functionFour      13       7       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                testOne.cs   namespace                              nsOne       8      14       4
                testOne.cs       class                           classOne      10      12       3
                testOne.cs    function                        functionOne      12       8       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
              testSeven.cs   namespace                            nsSeven       9      16       4
              testSeven.cs       class                         classSeven      12      13       3
              testSeven.cs    function                      functionSeven      14       7       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                testSix.cs   namespace                              nsSix      10      16       4
                testSix.cs       class                           classSix      12      14       3
                testSix.cs    function                        functionSix      14       7       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
              testThree.cs   namespace                            nsThree      10      15       4
              testThree.cs       class                         classThree      12      13       3
              testThree.cs    function                      functionThree      14       7       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                testTwo.cs   namespace                              nsTwo       9      14       4
                testTwo.cs       class                           classTwo      11      12       3
                testTwo.cs    function                        functionTwo      13       7       2

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
               testZero.cs   namespace                             nsZero       8      15       4
               testZero.cs       class                          classZero      11      12       3
               testZero.cs    function                       functionZero      13       7       2

                          Functions Exceeding Metric Limits and Public Data
    ==============================================================================================
                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------



    searched   122 dirs
   processed    80 files
